study_id,observation_id,observer.initials,first_author,doi,title,year,journal,exp_year,country,exp_lat,exp_long,site,basin,collection_lat,collection_long,collection_mon,collection_year,organism,no_spp,life_stage,source,species_name,exp_iv,trt_no,trt_name,row_no_per_study,other_variables_measured,list_all_variables_measured,flow_rate,multiple_stressor,multiple_stressor_combo,trt_replicate,org_no,host_genotyped,no_genotypes,col_rep,time_zero,feeding,heal_time,acclimation,acclimation_time,stressor_duration,stressor_duration_days,observation_delay,heat.control,temp_exposure,temp_variability,temp_data_availability,temp_filename,collection_temp,control_temp,observation_heating_type,observation_temp,thermal_history,lab_stress,dhd_report,heating_rate_record,heating_duration_record,max_heating_duration_record,heating_exposure_type,light_type,tank,light_intensity,par,max_light_intensity,light_cycle,response_variable,sym,sym_method,hemo,sym_method_citation,totalchl,chla,chlc,chl_method,chl_method_citation,totalchlpcell,chlapcell,chlpcell_method_report,sa_method,sa_citation,fvfm,fvfm_name,dark_adapt,fvfm_time,dark_adapt_time,ros,ros_type,ros_method,ros_citation,raw_data,email,note,genus,filename,max.temp.C,duration.days,dhd.C.days,range.C,rate.C.day.1
S0011,OBO4820,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2015,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,April,2015,coral,2,adult,L,Acropora valenciennesi,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Winter_Acropora_Heated_Day15,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,336,14,0,HEAT,INCREASED,NO,NO,S0011_OBO4820_temp.csv,NR,24,DURING,31,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,133,NR,NR,NR,CF,,"","","",3.47,2.38,1.08,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.64,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Acrop,S0011_OBO4820,31,13.75,14.52,7,0.5
S0011,OBO4821,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2015,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,April,2015,coral,2,adult,L,Porites cylindrica,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Winter_Porites_Time0,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,0,0,0,CONTROL,CONSTANT,NO,NO,S0011_OBO4821_temp.csv,NR,24,BEFORE,24,DIFFERENT,NO,C,C,C,C,"",NATURAL,OUTDOOR,133,NR,NR,NR,C,,"","","",2.81,1.82,1,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Porit,,,,,,
S0011,OBO4822,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2015,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,April,2015,coral,2,adult,L,Porites cylindrica,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Winter_Porites_Chilled_Day1,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,0,0,0,CONTROL,CONSTANT,NO,NO,S0011_OBO4822_temp.csv,NR,24,BEFORE,24,DIFFERENT,NO,C,C,C,C,"",NATURAL,OUTDOOR,133,NR,NR,NR,F,,"","","",,,,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.57,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Porit,,,,,,
S0011,OBO4828,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2015,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,April,2015,coral,2,adult,L,Porites cylindrica,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Winter_Porites_Heated_Day1,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,0,0,0,CONTROL,CONSTANT,NO,NO,S0011_OBO4828_temp.csv,NR,24,BEFORE,24,DIFFERENT,NO,C,C,C,C,"",NATURAL,OUTDOOR,133,NR,NR,NR,F,,"","","",,,,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.59,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Porit,,,,,,
S0011,OBO4829,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2015,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,April,2015,coral,2,adult,L,Porites cylindrica,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Winter_Porites_Heated_Day3,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,48,2,0,HEAT,INCREASED,NO,NO,S0011_OBO4829_temp.csv,NR,24,DURING,25,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,133,NR,NR,NR,F,,"","","",,,,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.57,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Porit,S0011_OBO4829,25,1.75,2.6,1,0.5
S0011,OBO4830,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2015,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,April,2015,coral,2,adult,L,Porites cylindrica,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Winter_Porites_Heated_Day5,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,96,4,0,HEAT,INCREASED,NO,NO,S0011_OBO4830_temp.csv,NR,24,DURING,26,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,133,NR,NR,NR,F,,"","","",,,,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.57,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Porit,S0011_OBO4830,26,3.75,4.56,2,0.5
S0011,OBO4831,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2015,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,April,2015,coral,2,adult,L,Porites cylindrica,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Winter_Porites_Heated_Day7,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,144,6,0,HEAT,INCREASED,NO,NO,S0011_OBO4831_temp.csv,NR,24,DURING,27,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,133,NR,NR,NR,F,,"","","",,,,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.55,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Porit,S0011_OBO4831,27,5.75,6.547826087,3,0.5
S0011,OBO4832,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2015,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,April,2015,coral,2,adult,L,Porites cylindrica,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Winter_Porites_Heated_Day9,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,192,8,0,HEAT,INCREASED,NO,NO,S0011_OBO4832_temp.csv,NR,24,DURING,28,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,133,NR,NR,NR,F,,"","","",,,,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.54,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Porit,S0011_OBO4832,28,7.75,8.535483871,4,0.5
S0011,OBO4833,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2015,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,April,2015,coral,2,adult,L,Porites cylindrica,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Winter_Porites_Heated_Day11,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,240,10,0,HEAT,INCREASED,NO,NO,S0011_OBO4833_temp.csv,NR,24,DURING,29,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,133,NR,NR,NR,F,,"","","",,,,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.56,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Porit,S0011_OBO4833,29,9.75,10.52820513,5,0.5
S0011,OBO4834,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2015,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,April,2015,coral,2,adult,L,Porites cylindrica,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Winter_Porites_Heated_Day13,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,288,12,0,HEAT,INCREASED,NO,NO,S0011_OBO4834_temp.csv,NR,24,DURING,30,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,133,NR,NR,NR,F,,"","","",,,,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.6,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Porit,S0011_OBO4834,30,11.75,12.52340426,6,0.5
S0011,OBO4835,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2015,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,April,2015,coral,2,adult,L,Porites cylindrica,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Winter_Porites_Heated_Day15,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,336,14,0,HEAT,INCREASED,NO,NO,S0011_OBO4835_temp.csv,NR,24,DURING,31,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,133,NR,NR,NR,CF,,"","","",0.89,0.56,0.33,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.56,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Porit,S0011_OBO4835,31,13.75,14.52,7,0.5
S0011,OBO4836,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2016,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,November,2015,coral,2,adult,L,Acropora valenciennesi,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Summer_Acropora_Time0,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,0,0,0,CONTROL,CONSTANT,NO,NO,S0011_OBO4836_temp.csv,NR,29,BEFORE,29,DIFFERENT,NO,C,C,C,C,"",NATURAL,OUTDOOR,284,NR,NR,NR,C,,"","","",1.72,1.14,0.59,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Acrop,,,,,,
S0011,OBO4837,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2016,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,November,2015,coral,2,adult,L,Acropora valenciennesi,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Summer_Acropora_Chilled_Day1,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,0,0,0,CONTROL,CONSTANT,NO,NO,S0011_OBO4837_temp.csv,NR,29,BEFORE,29,DIFFERENT,NO,C,C,C,C,"",NATURAL,OUTDOOR,284,NR,NR,NR,F,,"","","",,,,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.71,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Acrop,,,,,,
S0011,OBO4844,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2016,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,November,2015,coral,2,adult,L,Acropora valenciennesi,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Summer_Acropora_Heated_Day1,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,0,0,0,CONTROL,CONSTANT,NO,NO,S0011_OBO4844_temp.csv,NR,29,BEFORE,29,DIFFERENT,NO,C,C,C,C,"",NATURAL,OUTDOOR,284,NR,NR,NR,F,,"","","",,,,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.69,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Acrop,,,,,,
S0011,OBO4845,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2016,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,November,2015,coral,2,adult,L,Acropora valenciennesi,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Summer_Acropora_Heated_Day3,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,48,2,0,HEAT,INCREASED,NO,NO,S0011_OBO4845_temp.csv,NR,29,DURING,30,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,284,NR,NR,NR,F,,"","","",,,,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.71,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Acrop,S0011_OBO4845,30,1.75,2.571428571,1,0.5
S0011,OBO4846,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2016,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,November,2015,coral,2,adult,L,Acropora valenciennesi,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Summer_Acropora_Heated_Day5,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,96,4,0,HEAT,INCREASED,NO,NO,S0011_OBO4846_temp.csv,NR,29,DURING,31,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,284,NR,NR,NR,F,,"","","",,,,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.69,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Acrop,S0011_OBO4846,31,3.75,4.533333333,2,0.5
S0011,OBO4847,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2016,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,November,2015,coral,2,adult,L,Acropora valenciennesi,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Summer_Acropora_Heated_Day7,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,144,6,0,HEAT,INCREASED,NO,NO,S0011_OBO4847_temp.csv,NR,29,DURING,32,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,284,NR,NR,NR,F,,"","","",,,,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.67,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Acrop,S0011_OBO4847,32,5.75,6.52173913,3,0.5
S0011,OBO4848,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2016,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,November,2015,coral,2,adult,L,Acropora valenciennesi,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Summer_Acropora_Heated_Day9,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,192,8,0,HEAT,INCREASED,NO,NO,S0011_OBO4848_temp.csv,NR,29,DURING,33,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,284,NR,NR,NR,F,,"","","",,,,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.65,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Acrop,S0011_OBO4848,33,7.75,8.516129032,4,0.5
S0011,OBO4849,AU,Jurriaans,doi.org/10.3354/meps13203,Seasonal acclimation of thermal performance in two species of reef-building corals,2020,Marine Ecology Progress Series,2016,Australia,-18.6161,146.4973,"Palm Islands, central Great Barrier Reef",Pacific,-18.44,146.35,November,2015,coral,2,adult,L,Acropora valenciennesi,"Season, Species, T, M", 2 seasons x 2 species x 2 temp treatments x 6 timepoints + 1 timepoint for one season-temp combination for both species (1x2 = 2) + 2 timepoints for one season-temp combination for both species (2x2 = 4) + a time zero timepoint for each season-species combination (1x4 = 4) = 48 + 2 + 4 + 4 = 58,Summer_Acropora_Heated_Day11,58,YES,L,NR,NO,,1,25,NO,23,NO,YES,YES,0,YES,7,240,10,0,HEAT,INCREASED,NO,NO,S0011_OBO4849_temp.csv,NR,29,DURING,34,DIFFERENT,YES,C,C,C,C,GRADUAL,NATURAL,OUTDOOR,284,NR,NR,NR,CF,,"","","",4.54,3.07,1.47,spectrophotometric equations,"Jeffrey and Humphrey, 1975",,,"",Single wax dipping method,"Veal et al., 2010",0.58,maximum quantum yield,YES,midday,40,"","","","",YES,saskia.jurriaans@my.jcu.edu.au,"Depth: 4-6m. Mocked temperature using Figure S2 and description in Methods and dates in raw data file. Timezero observations: Before fragments were moved into experimental aquaria from the raceway tank. Day1 observations: After moving into the experimental aquaria and aclcimitization, but heating has not begun.",Acrop,S0011_OBO4849,34,9.75,10.51282051,5,0.5
