observer initials,study_id,observation_id,first_author,doi,title,year,journal,exp_year,country,exp_lat,exp_long,site,basin,collection_lat,collection_long,collection_mon,collection_year,organism,no_spp,life_stage,source,species_name,exp_iv,trt_no,trt_name,row_no_per_study,other_variables_measured,list_all_variables_measured,flow_rate,multiple_stressor,multiple_stressor_combo,trt_replicate,org_no,host_genotyped,no_genotypes,col_rep,time_zero,feeding,heal_time,acclimation,acclimation_time,stressor_duration,stressor_duration_days,observation_delay,heat-control,temp_exposure,temp_variability,temp_data_availability,temp_filename,collection_temp,control_temp,observation_heating_type,observation_temp,thermal_history,lab_stress,dhd_report,heating_rate_record,heating_duration_record,max_heating_duration_record,heating_exposure_type,light_type,tank,light_intensity,par,max_light_intensity,light_cycle,response_variable,sym,sym_method,hemo,sym_method_citation,totalchl,chla,chlc,chl_method,chl_method_citation,totalchlpcell,chlapcell,chlpcell_method_report,sa_method,sa_citation,fvfm,fvfm_name,dark_adapt,fvfm_time,dark_adapt_time,ros,ros_type,ros_method,ros_citation,raw_data,email,note
AU,S0295,OBO_4121,Ziegler,doi.org/10.1007/s00338-014-1204-107,Thermal stress response in a dinoflagellate-bearing nudibranch and the octocoral on which it feeds,2014,Coral Reefs,2008,Australia,-14.4043439,145.2653844,"Casuarina Beach, New South Wales",Pacific,-14.408,145.268,May,2008,octocoral,3,adult,L,Bayerxenia sp.,"T, M, Tank",(2 temp x 2 tank + 1 control of control tank) x 21 timepoints x 3 species - (2 timepoints for 5 tanks for 1 species) - (2 timepoints for 1 tank for 1 species) = 315 - 10 -2 = 303,octocoral_Control_of_the_Control_Jun11,303,YES,"T, L, Sa, Water level",NR,NO,NA,1,1,NO,NR,NR,YES,NO,0,YES,2,0,0,0,CONTROL,CONSTANT,NO,YES,S0295_OBO4121_temp.csv,NR,24.6,AFTER,26.5,COMMON,NO,C,C,C,C,NA,NATURAL ,OUTDOOR,NR,NR,250,NR,F,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,0.71,Maximum quantum efficiency of PSII,YES,nighttime,20,,NA,NA,NA,YES,maren.ziegler@bio.uni-giessen.de,"Depth NR. For each observation, there are 3-5 replicate measurements of Fv/Fm for each organism. All tanks were monitored 3 times daily for temp (800, 1400, 2000) until Jun6, then 2 times a day (800, 1400). Temperature tanks were monitored ~hourly from 800-2000 DURING the experimental period (May28-Jun2)."
AU,S0295,OBO_4122,Ziegler,doi.org/10.1007/s00338-014-1204-108,Thermal stress response in a dinoflagellate-bearing nudibranch and the octocoral on which it feeds,2014,Coral Reefs,2008,Australia,-14.4043439,145.2653844,"Casuarina Beach, New South Wales",Pacific,-14.408,145.268,May,2008,octocoral,3,adult,L,Bayerxenia sp.,"T, M, Tank",(2 temp x 2 tank + 1 control of control tank) x 21 timepoints x 3 species - (2 timepoints for 5 tanks for 1 species) - (2 timepoints for 1 tank for 1 species) = 315 - 10 -2 = 303,octocoral_Control_of_the_Control_Jun12,303,YES,"T, L, Sa, Water level",NR,NO,NA,1,1,NO,NR,NR,YES,NO,0,YES,2,0,0,0,CONTROL,CONSTANT,NO,YES,S0295_OBO4122_temp.csv,NR,24.6,AFTER,26.7,COMMON,NO,C,C,C,C,NA,NATURAL ,OUTDOOR,NR,NR,250,NR,F,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,0.68,Maximum quantum efficiency of PSII,YES,nighttime,20,,NA,NA,NA,YES,maren.ziegler@bio.uni-giessen.de,"Depth NR. For each observation, there are 3-5 replicate measurements of Fv/Fm for each organism. All tanks were monitored 3 times daily for temp (800, 1400, 2000) until Jun6, then 2 times a day (800, 1400). Temperature tanks were monitored ~hourly from 800-2000 DURING the experimental period (May28-Jun2)."
AU,S0295,OBO_4123,Ziegler,doi.org/10.1007/s00338-014-1204-109,Thermal stress response in a dinoflagellate-bearing nudibranch and the octocoral on which it feeds,2014,Coral Reefs,2008,Australia,-14.4043439,145.2653844,"Casuarina Beach, New South Wales",Pacific,-14.408,145.268,May,2008,octocoral,3,adult,L,Bayerxenia sp.,"T, M, Tank",(2 temp x 2 tank + 1 control of control tank) x 21 timepoints x 3 species - (2 timepoints for 5 tanks for 1 species) - (2 timepoints for 1 tank for 1 species) = 315 - 10 -2 = 303,octocoral_Control_of_the_Control_Jun13,303,YES,"T, L, Sa, Water level",NR,NO,NA,1,1,NO,NR,NR,YES,NO,0,YES,2,0,0,0,CONTROL,CONSTANT,NO,YES,S0295_OBO4123_temp.csv,NR,24.6,AFTER,26.7,COMMON,NO,C,C,C,C,NA,NATURAL ,OUTDOOR,NR,NR,250,NR,F,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,0.7,Maximum quantum efficiency of PSII,YES,nighttime,20,,NA,NA,NA,YES,maren.ziegler@bio.uni-giessen.de,"Depth NR. For each observation, there are 3-5 replicate measurements of Fv/Fm for each organism. All tanks were monitored 3 times daily for temp (800, 1400, 2000) until Jun6, then 2 times a day (800, 1400). Temperature tanks were monitored ~hourly from 800-2000 DURING the experimental period (May28-Jun2)."
AU,S0295,OBO_4124,Ziegler,doi.org/10.1007/s00338-014-1204-110,Thermal stress response in a dinoflagellate-bearing nudibranch and the octocoral on which it feeds,2014,Coral Reefs,2008,Australia,-14.4043439,145.2653844,"Casuarina Beach, New South Wales",Pacific,-14.408,145.268,May,2008,octocoral,3,adult,L,Bayerxenia sp.,"T, M, Tank",(2 temp x 2 tank + 1 control of control tank) x 21 timepoints x 3 species - (2 timepoints for 5 tanks for 1 species) - (2 timepoints for 1 tank for 1 species) = 315 - 10 -2 = 303,octocoral_Control_of_the_Control_Jun14,303,YES,"T, L, Sa, Water level",NR,NO,NA,1,1,NO,NR,NR,YES,NO,0,YES,2,0,0,0,CONTROL,CONSTANT,NO,YES,S0295_OBO4124_temp.csv,NR,24.6,AFTER,26,COMMON,NO,C,C,C,C,NA,NATURAL ,OUTDOOR,NR,NR,250,NR,F,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,0.74,Maximum quantum efficiency of PSII,YES,nighttime,20,,NA,NA,NA,YES,maren.ziegler@bio.uni-giessen.de,"Depth NR. For each observation, there are 3-5 replicate measurements of Fv/Fm for each organism. All tanks were monitored 3 times daily for temp (800, 1400, 2000) until Jun6, then 2 times a day (800, 1400). Temperature tanks were monitored ~hourly from 800-2000 DURING the experimental period (May28-Jun2)."
AU,S0295,OBO_4125,Ziegler,doi.org/10.1007/s00338-014-1204-111,Thermal stress response in a dinoflagellate-bearing nudibranch and the octocoral on which it feeds,2014,Coral Reefs,2008,Australia,-14.4043439,145.2653844,"Casuarina Beach, New South Wales",Pacific,-14.408,145.268,May,2008,octocoral,3,adult,L,Bayerxenia sp.,"T, M, Tank",(2 temp x 2 tank + 1 control of control tank) x 21 timepoints x 3 species - (2 timepoints for 5 tanks for 1 species) - (2 timepoints for 1 tank for 1 species) = 315 - 10 -2 = 303,octocoral_Control_of_the_Control_Jun15,303,YES,"T, L, Sa, Water level",NR,NO,NA,1,1,NO,NR,NR,YES,NO,0,YES,2,0,0,0,CONTROL,CONSTANT,NO,YES,S0295_OBO4125_temp.csv,NR,24.6,AFTER,25.4,COMMON,NO,C,C,C,C,NA,NATURAL ,OUTDOOR,NR,NR,250,NR,F,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,0.73,Maximum quantum efficiency of PSII,YES,nighttime,20,,NA,NA,NA,YES,maren.ziegler@bio.uni-giessen.de,"Depth NR. For each observation, there are 3-5 replicate measurements of Fv/Fm for each organism. All tanks were monitored 3 times daily for temp (800, 1400, 2000) until Jun6, then 2 times a day (800, 1400). Temperature tanks were monitored ~hourly from 800-2000 DURING the experimental period (May28-Jun2)."
AU,S0295,OBO_4126,Ziegler,doi.org/10.1007/s00338-014-1204-112,Thermal stress response in a dinoflagellate-bearing nudibranch and the octocoral on which it feeds,2014,Coral Reefs,2008,Australia,-14.4043439,145.2653844,"Casuarina Beach, New South Wales",Pacific,-14.408,145.268,May,2008,octocoral,3,adult,L,Bayerxenia sp.,"T, M, Tank",(2 temp x 2 tank + 1 control of control tank) x 21 timepoints x 3 species - (2 timepoints for 5 tanks for 1 species) - (2 timepoints for 1 tank for 1 species) = 315 - 10 -2 = 303,octocoral_Control_of_the_Control_Jun16,303,YES,"T, L, Sa, Water level",NR,NO,NA,1,1,NO,NR,NR,YES,NO,0,YES,2,0,0,0,CONTROL,CONSTANT,NO,YES,S0295_OBO4126_temp.csv,NR,24.6,AFTER,24.7,COMMON,NO,C,C,C,C,NA,NATURAL ,OUTDOOR,NR,NR,250,NR,F,,NA,NA,NA,,,,NA,NA,,,NA,NA,NA,0.77,Maximum quantum efficiency of PSII,YES,nighttime,20,,NA,NA,NA,YES,maren.ziegler@bio.uni-giessen.de,"Depth NR. For each observation, there are 3-5 replicate measurements of Fv/Fm for each organism. All tanks were monitored 3 times daily for temp (800, 1400, 2000) until Jun6, then 2 times a day (800, 1400). Temperature tanks were monitored ~hourly from 800-2000 DURING the experimental period (May28-Jun2)."
AU,S0135,OBO_5195,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef and Conch Wall, Key Largo, Florida",Caribbean,24.57,-80.27,June,2006,sponge,1,adult,F,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Cyclic_Normal,57,NO,NA,NR,NO,NA,3,3,NA,3,NO,NO,NA,NA,NA,,,,0,CONTROL,VARIABLE,NO,NO,S0135_OBO5195_temp.csv,NR,28.5,NA,29.3,DIFFERENT,NO,C,C,C,C,GRADUAL,NATURAL,NA,NR,NR,NR,13.5,C,,NA,NA,NA,,34.13,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Used temp from cluster of June. Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2."
AU,S0135,OBO_5196,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef and Conch Wall, Key Largo, Florida",Caribbean,24.57,-80.27,June,2006,sponge,1,adult,F,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Cyclic_Bleached,57,NO,NA,NR,NO,NA,3,3,NA,3,NO,NO,NA,NA,NA,,,,0,CONTROL,VARIABLE,NO,NO,S0135_OBO5196_temp.csv,NR,28.5,NA,29.3,DIFFERENT,NO,C,C,C,C,GRADUAL,NATURAL,NA,NR,NR,NR,13.5,C,,NA,NA,NA,,18.54,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Used temp from cluster of June. Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2."
AU,S0135,OBO_5197,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef and Conch Wall, Key Largo, Florida",Caribbean,24.57,-80.27,June,2006,sponge,1,adult,F,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Fatal_Normal,57,NO,NA,NR,NO,NA,3,3,NA,3,NO,NO,NA,NA,NA,,,,0,CONTROL,VARIABLE,NO,NO,S0135_OBO5197_temp.csv,NR,28.5,NA,29.3,DIFFERENT,NO,C,C,C,C,GRADUAL,NATURAL,NA,NR,NR,NR,13.5,C,,NA,NA,NA,,36.52,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Used temp from cluster of June. Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2."
AU,S0135,OBO_5198,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef and Conch Wall, Key Largo, Florida",Caribbean,24.57,-80.27,June,2006,sponge,1,adult,F,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Fatal_Bleached,57,NO,NA,NR,NO,NA,3,3,NA,3,NO,NO,NA,NA,NA,,,,0,CONTROL,VARIABLE,NO,NO,S0135_OBO5198_temp.csv,NR,28.5,NA,29.3,DIFFERENT,NO,C,C,C,C,GRADUAL,NATURAL,NA,NR,NR,NR,13.5,C,,NA,NA,NA,,3.24,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Used temp from cluster of June. Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2."
AU,S0135,OBO_5199,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef and Conch Wall, Key Largo, Florida",Caribbean,24.57,-80.27,June,2006,sponge,1,adult,F,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Fatal_SpongeOrangeBand,57,NO,NA,NR,NO,NA,3,3,NA,3,NO,NO,NA,NA,NA,,,,0,CONTROL,VARIABLE,NO,NO,S0135_OBO5199_temp.csv,NR,28.5,NA,29.3,DIFFERENT,NO,C,C,C,C,GRADUAL,NATURAL,NA,NR,NR,NR,13.5,C,,NA,NA,NA,,17.78,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Used temp from cluster of June. Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2."
AU,S0135,OBO_5200,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef, Upper Florida Keys, USA",Caribbean,24.5713,-80.2713,June,2006,sponge,1,adult,L,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Salinity_Control_T0,57,NO,NA,NR,NO,NA,3,3,NA,3,YES,YES,NO,2,NO,0,,,0,CONTROL,CONSTANT,NO,NO,S0135_OBO5200_temp.csv,NR,28,NA,28,COMMON,NO,C,C,C,C,NA,NR,NR,NR,NR,NR,NR,C,,NA,NA,NA,,43.14,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2. Mocked temperature."
AU,S0135,OBO_5201,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef, Upper Florida Keys, USA",Caribbean,24.5713,-80.2713,June,2006,sponge,1,adult,L,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Salinity_Control_T1,57,NO,NA,NR,NO,NA,3,3,NA,3,YES,YES,NO,2,NO,0,,,0,CONTROL,CONSTANT,NO,NO,S0135_OBO5201_temp.csv,NR,28,NA,28,COMMON,NO,C,C,C,C,NA,NR,NR,NR,NR,NR,NR,C,,NA,NA,NA,,35.87,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2. Mocked temperature."
AU,S0135,OBO_5202,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef, Upper Florida Keys, USA",Caribbean,24.5713,-80.2713,June,2006,sponge,1,adult,L,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Salinity_Control_T2,57,NO,NA,NR,NO,NA,3,3,NA,3,YES,YES,NO,2,NO,0,,,0,CONTROL,CONSTANT,NO,NO,S0135_OBO5202_temp.csv,NR,28,NA,28,COMMON,NO,C,C,C,C,NA,NR,NR,NR,NR,NR,NR,C,,NA,NA,NA,,25.9,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2. Mocked temperature."
AU,S0135,OBO_5203,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef, Upper Florida Keys, USA",Caribbean,24.5713,-80.2713,June,2006,sponge,1,adult,L,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Salinity_Control_T3,57,NO,NA,NR,NO,NA,3,3,NA,3,YES,YES,NO,2,NO,0,,,0,CONTROL,CONSTANT,NO,NO,S0135_OBO5203_temp.csv,NR,28,NA,28,COMMON,NO,C,C,C,C,NA,NR,NR,NR,NR,NR,NR,C,,NA,NA,NA,,43.83,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2. Mocked temperature."
AU,S0135,OBO_5204,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef, Upper Florida Keys, USA",Caribbean,24.5713,-80.2713,June,2006,sponge,1,adult,L,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Salinity_34%_T0,57,NO,NA,NR,NO,NA,3,3,NA,3,YES,YES,NO,2,NO,0,0,0,0,CONTROL,CONSTANT,NO,NO,S0135_OBO5204_temp.csv,NR,28,NA,28,COMMON,NO,C,C,C,C,NA,NR,NR,NR,NR,NR,NR,C,,NA,NA,NA,,29.05,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2. Mocked temperature."
AU,S0135,OBO_5205,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef, Upper Florida Keys, USA",Caribbean,24.5713,-80.2713,June,2006,sponge,1,adult,L,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Salinity_34%_T1,57,NO,NA,NR,NO,NA,3,3,NA,3,YES,YES,NO,2,NO,0,1.5,0.0625,0,CONTROL,CONSTANT,NO,NO,S0135_OBO5205_temp.csv,NR,28,NA,28,COMMON,NO,C,C,C,C,NA,NR,NR,NR,NR,NR,NR,C,,NA,NA,NA,,35.35,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2. Mocked temperature."
AU,S0135,OBO_5206,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef, Upper Florida Keys, USA",Caribbean,24.5713,-80.2713,June,2006,sponge,1,adult,L,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Salinity_34%_T2,57,NO,NA,NR,NO,NA,3,3,NA,3,YES,YES,NO,2,NO,0,5,0.2083,0,CONTROL,CONSTANT,NO,NO,S0135_OBO5206_temp.csv,NR,28,NA,28,COMMON,NO,C,C,C,C,NA,NR,NR,NR,NR,NR,NR,C,,NA,NA,NA,,25.03,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2. Mocked temperature."
AU,S0135,OBO_5207,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef, Upper Florida Keys, USA",Caribbean,24.5713,-80.2713,June,2006,sponge,1,adult,L,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Salinity_34%_T3,57,NO,NA,NR,NO,NA,3,3,NA,3,YES,YES,NO,2,NO,0,15,0.625,0,CONTROL,CONSTANT,NO,NO,S0135_OBO5207_temp.csv,NR,28,NA,28,COMMON,NO,C,C,C,C,NA,NR,NR,NR,NR,NR,NR,C,,NA,NA,NA,,28.95,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2. Mocked temperature."
AU,S0135,OBO_5208,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef, Upper Florida Keys, USA",Caribbean,24.5713,-80.2713,June,2006,sponge,1,adult,L,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Salinity_39%_T0,57,NO,NA,NR,NO,NA,3,3,NA,3,YES,YES,NO,2,NO,0,0,0,0,CONTROL,CONSTANT,NO,NO,S0135_OBO5208_temp.csv,NR,28,NA,28,COMMON,NO,C,C,C,C,NA,NR,NR,NR,NR,NR,NR,C,,NA,NA,NA,,29.01,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2. Mocked temperature."
AU,S0135,OBO_5209,Lopez-Legentil,doi: 10.1111/j.1365-294X.2008.03667.x,Bleaching and stress in coral reef ecosystems: hsp70 expression by the giant barrel sponge Xestospongia muta,2008,Molecular Ecology,2006,United States of America,NR,NR,"Conch Reef, Upper Florida Keys, USA",Caribbean,24.5713,-80.2713,June,2006,sponge,1,adult,L,Xestospongia muta,"Field/Lab, Bleaching, Sa, T, M, Depth",Field: 2 bleaching x 2 tissues + 1 bleaching has 1 extra tissue = 5. Salinity: 4 Sa x 4 time = 16. Temp: 5 temp x 4 time = 20. Transplant: 4 depth conditions x 4 time = 16. 5+16+20+16 = 57,Salinity_39%_T1,57,NO,NA,NR,NO,NA,3,3,NA,3,YES,YES,NO,2,NO,0,1.5,0.0625,0,CONTROL,CONSTANT,NO,NO,S0135_OBO5209_temp.csv,NR,28,NA,28,COMMON,NO,C,C,C,C,NA,NR,NR,NR,NR,NR,NR,C,,NA,NA,NA,,17.26,,Spectrophotometric equations,"Parsons et al., 1984",,,NA,See Note,NA,,NA,NA,NA,NA,,NA,NA,NA,YES,susanna@univ-perp.Fr,"Chl a content was standardized to sponge volume. Length, width, Height of sponge tissue was given. I calculated surface area and converted chl a to ug/cm2. Mocked temperature."
